offer_id,driver_id,passenger_id,request_id,driver_x,driver_y,passenger_x,passenger_y,driver_type,passenger_preference,distance_to_pickup_km,estimated_wait_time_min,driver_rating,trip_distance_km,surge_multiplier,traffic_multiplier,offered_price,score,max_wait_time_min,driver_availability,eligible_offer,offer_rank_for_passenger,recommendation_flag
O0732,D032,P015,R015,4,47,11,35,balanced,fast,13.89,42.7,4.5,10.8,1.15,1.2,37.69,36.98,9,available,No,,Filtered out
O0733,D033,P015,R015,26,87,11,35,balanced,fast,54.12,135.4,4.3,10.8,1.15,1.2,68.36,108.02,9,unavailable,No,,Filtered out
O0734,D034,P015,R015,20,22,11,35,balanced,fast,15.81,38.9,4.6,10.8,1.15,1.2,38.78,34.53,9,available,No,,Filtered out
O0735,D035,P015,R015,89,13,11,35,economical,fast,81.04,209.4,4.2,10.8,1.15,1.2,70.54,160.27,9,available,No,,Filtered out
O0736,D036,P015,R015,84,24,11,35,premium,fast,73.82,162.1,4.7,10.8,1.15,1.2,109.82,134.96,9,available,No,,Filtered out
O0737,D037,P015,R015,42,3,11,35,economical,fast,44.55,124.4,4.7,10.8,1.15,1.2,46.5,95.91,9,available,No,,Filtered out
O0738,D038,P015,R015,55,77,11,35,premium,fast,60.83,147,4.8,10.8,1.15,1.2,88.04,120.03,9,available,No,,Filtered out
O0739,D039,P015,R015,92,94,11,35,economical,fast,100.21,329,4.1,10.8,1.15,1.2,82.8,246.45,9,available,No,,Filtered out
O0740,D040,P015,R015,38,64,11,35,balanced,fast,39.62,84.9,4.3,10.8,1.15,1.2,54.86,69.97,9,available,No,,Filtered out
O0741,D041,P015,R015,22,78,11,35,balanced,fast,44.38,100.9,4.6,10.8,1.15,1.2,60.18,82.21,9,available,No,,Filtered out
O0742,D042,P015,R015,56,56,11,35,economical,fast,49.66,138.5,4,10.8,1.15,1.2,48.82,106.31,9,available,No,,Filtered out
O0743,D043,P015,R015,11,96,11,35,economical,fast,61,184,4.6,10.8,1.15,1.2,54.14,139.17,9,available,No,,Filtered out
O0744,D044,P015,R015,58,53,11,35,balanced,fast,50.33,152,4.4,10.8,1.15,1.2,63.28,118.62,9,available,No,,Filtered out
O0745,D045,P015,R015,98,13,11,35,balanced,fast,89.74,216.4,4.5,10.8,1.15,1.2,80.58,167.15,9,available,No,,Filtered out
O0746,D046,P015,R015,59,85,11,35,economical,fast,69.31,173.1,4.5,10.8,1.15,1.2,62.21,133.16,9,available,No,,Filtered out
O0747,D047,P015,R015,70,57,11,35,premium,fast,62.97,138.4,5,10.8,1.15,1.2,93.46,115.07,9,available,No,,Filtered out
O0748,D048,P015,R015,30,35,11,35,balanced,fast,19,51.7,4.4,10.8,1.15,1.2,39.22,43.59,9,available,No,,Filtered out
O0749,D049,P015,R015,19,90,11,35,economical,fast,55.58,149.2,4.2,10.8,1.15,1.2,44.48,112.92,9,available,No,,Filtered out
O0750,D050,P015,R015,89,2,11,35,economical,fast,84.69,218.8,4.4,10.8,1.15,1.2,65.26,165.77,9,available,No,,Filtered out
O0751,D001,P016,R016,75,54,41,23,balanced,cheap,46.01,145.2,4.4,11.1,1.18,1.41,58.79,69.75,15,available,No,,Filtered out
O0752,D002,P016,R016,57,75,41,23,economical,cheap,54.41,210.2,4.4,11.1,1.18,1.41,52.6,78.42,15,available,No,,Filtered out
O0753,D003,P016,R016,13,11,41,23,premium,cheap,30.46,70.6,4.9,11.1,1.18,1.41,59.8,55.49,15,available,No,,Filtered out
O0754,D004,P016,R016,70,37,41,23,economical,cheap,32.2,124.8,4.4,11.1,1.18,1.41,41.59,53.63,15,available,No,,Filtered out
O0755,D005,P016,R016,29,12,41,23,balanced,cheap,16.28,40.4,4.6,11.1,1.18,1.41,40.31,35.84,15,unavailable,No,,Filtered out
O0756,D006,P016,R016,9,77,41,23,economical,cheap,62.77,197.7,4.3,11.1,1.18,1.41,58.15,79.82,15,available,No,,Filtered out
O0757,D007,P016,R016,41,98,41,23,economical,cheap,75,227.6,4.1,11.1,1.18,1.41,66.33,91.54,15,available,No,,Filtered out
O0758,D008,P016,R016,27,83,41,23,economical,cheap,61.61,201.5,4.2,11.1,1.18,1.41,55.33,78.61,15,available,No,,Filtered out
O0759,D009,P016,R016,54,74,41,23,economical,cheap,52.63,172.2,4.3,11.1,1.18,1.41,51.36,69.96,15,available,No,,Filtered out
O0760,D010,P016,R016,87,54,41,23,economical,cheap,55.47,162.8,4.1,11.1,1.18,1.41,45.75,64.18,15,available,No,,Filtered out
O0761,D011,P016,R016,14,87,41,23,economical,cheap,69.46,196.9,4.7,11.1,1.18,1.41,64.73,84.22,15,available,No,,Filtered out
O0762,D012,P016,R016,33,64,41,23,balanced,cheap,41.77,127.2,4.5,11.1,1.18,1.41,60.13,67.08,15,available,No,,Filtered out
O0763,D013,P016,R016,99,67,41,23,balanced,cheap,72.8,182.1,4.6,11.1,1.18,1.41,73.6,87.48,15,available,No,,Filtered out
O0764,D014,P016,R016,72,10,41,23,balanced,cheap,33.62,99.1,4.4,11.1,1.18,1.41,50.23,54.54,15,available,No,,Filtered out
O0765,D015,P016,R016,33,67,41,23,balanced,cheap,44.72,119.2,4.8,11.1,1.18,1.41,57.22,63.41,15,available,No,,Filtered out
O0766,D016,P016,R016,47,56,41,23,balanced,cheap,33.54,82.1,4.6,11.1,1.18,1.41,49.79,50.81,15,available,No,,Filtered out
O0767,D017,P016,R016,80,7,41,23,balanced,cheap,42.15,149.6,4.3,11.1,1.18,1.41,52.2,66.03,15,available,No,,Filtered out
O0768,D018,P016,R016,73,73,41,23,economical,cheap,59.36,168.4,4.2,11.1,1.18,1.41,49.13,67.65,15,available,No,,Filtered out
O0769,D019,P016,R016,93,6,41,23,economical,cheap,54.71,202.2,4.3,11.1,1.18,1.41,49.04,74.34,15,available,No,,Filtered out
O0770,D020,P016,R016,57,17,41,23,balanced,cheap,17.09,42.3,4.3,11.1,1.18,1.41,39.58,35.74,15,available,No,,Filtered out
O0771,D021,P016,R016,69,1,41,23,economical,cheap,35.61,132,4.6,11.1,1.18,1.41,41.41,54.93,15,available,No,,Filtered out
O0772,D022,P016,R016,0,49,41,23,premium,cheap,48.55,125.5,4.7,11.1,1.18,1.41,87.36,85.78,15,available,No,,Filtered out
O0773,D023,P016,R016,19,24,41,23,premium,cheap,22.02,51.3,4.7,11.1,1.18,1.41,60.26,51.97,15,available,No,,Filtered out
O0774,D024,P016,R016,67,20,41,23,economical,cheap,26.17,101.6,4.5,11.1,1.18,1.41,32.91,42.91,15,available,No,,Filtered out
O0775,D025,P016,R016,72,31,41,23,premium,cheap,32.02,78.4,4.7,11.1,1.18,1.41,65.27,60.9,15,unavailable,No,,Filtered out
O0776,D026,P016,R016,40,30,41,23,balanced,cheap,7.07,19.1,4.5,11.1,1.18,1.41,30.79,24.92,15,available,No,,Filtered out
O0777,D027,P016,R016,72,12,41,23,economical,cheap,32.89,104.1,4.2,11.1,1.18,1.41,36.78,46.15,15,available,No,,Filtered out
O0778,D028,P016,R016,69,90,41,23,balanced,cheap,72.62,212.9,4.4,11.1,1.18,1.41,76.86,95.94,15,available,No,,Filtered out
O0779,D029,P016,R016,17,33,41,23,balanced,cheap,26,92.7,4.6,11.1,1.18,1.41,48.48,52.02,15,available,No,,Filtered out
O0780,D030,P016,R016,33,64,41,23,premium,cheap,41.77,118.8,4.7,11.1,1.18,1.41,73.85,74.99,15,available,No,,Filtered out
O0781,D031,P016,R016,81,33,41,23,economical,cheap,41.23,110,4,11.1,1.18,1.41,38.85,48.8,15,available,No,,Filtered out
O0782,D032,P016,R016,4,47,41,23,balanced,cheap,44.1,156.5,4.5,11.1,1.18,1.41,61.19,73.68,15,available,No,,Filtered out
O0783,D033,P016,R016,26,87,41,23,balanced,cheap,65.73,192.8,4.3,11.1,1.18,1.41,78.41,93.02,15,unavailable,No,,Filtered out
O0784,D034,P016,R016,20,22,41,23,balanced,cheap,21.02,60.3,4.6,11.1,1.18,1.41,43.99,42.39,15,available,No,,Filtered out
O0785,D035,P016,R016,89,13,41,23,economical,cheap,49.03,149.1,4.2,11.1,1.18,1.41,51.87,65.71,15,available,No,,Filtered out
O0786,D036,P016,R016,84,24,41,23,premium,cheap,43.01,111.3,4.7,11.1,1.18,1.41,81.41,78.78,15,available,No,,Filtered out
O0787,D037,P016,R016,42,3,41,23,economical,cheap,20.02,66.1,4.7,11.1,1.18,1.41,32.83,35.73,15,available,No,,Filtered out
O0788,D038,P016,R016,55,77,41,23,premium,cheap,55.79,158.3,4.8,11.1,1.18,1.41,85.08,90.74,15,available,No,,Filtered out
O0789,D039,P016,R016,92,94,41,23,economical,cheap,87.42,337.2,4.1,11.1,1.18,1.41,75.32,119.75,15,available,No,,Filtered out
O0790,D040,P016,R016,38,64,41,23,balanced,cheap,41.11,103.3,4.3,11.1,1.18,1.41,57.03,60.15,15,available,No,,Filtered out
O0791,D041,P016,R016,22,78,41,23,balanced,cheap,58.19,154.8,4.6,11.1,1.18,1.41,72.13,80.99,15,available,No,,Filtered out
O0792,D042,P016,R016,56,56,41,23,economical,cheap,36.25,119,4,11.1,1.18,1.41,42.03,52.82,15,available,No,,Filtered out
O0793,D043,P016,R016,11,96,41,23,economical,cheap,78.92,279.2,4.6,11.1,1.18,1.41,65.29,101.08,15,available,No,,Filtered out
O0794,D044,P016,R016,58,53,41,23,balanced,cheap,34.48,122.5,4.4,11.1,1.18,1.41,53.02,61.17,15,available,No,,Filtered out
O0795,D045,P016,R016,98,13,41,23,balanced,cheap,57.87,164.2,4.5,11.1,1.18,1.41,62.54,76.17,15,available,No,,Filtered out
O0796,D046,P016,R016,59,85,41,23,economical,cheap,64.56,189.3,4.5,11.1,1.18,1.41,60.02,79.42,15,available,No,,Filtered out
O0797,D047,P016,R016,70,57,41,23,premium,cheap,44.69,115.6,5,11.1,1.18,1.41,78.46,77.54,15,available,No,,Filtered out
O0798,D048,P016,R016,30,35,41,23,balanced,cheap,16.28,52,4.4,11.1,1.18,1.41,38.16,36.67,15,available,No,,Filtered out
O0799,D049,P016,R016,19,90,41,23,economical,cheap,70.52,222,4.2,11.1,1.18,1.41,52.37,80.64,15,available,No,,Filtered out
O0800,D050,P016,R016,89,2,41,23,economical,cheap,52.39,159.3,4.4,11.1,1.18,1.41,49,65.72,15,available,No,,Filtered out
O0801,D001,P017,R017,75,54,89,35,balanced,cheap,23.6,76.5,4.4,11.1,1.03,1.44,39.6,42.58,18,available,No,,Filtered out
O0802,D002,P017,R017,57,75,89,35,economical,cheap,51.22,202.2,4.4,11.1,1.03,1.44,48.67,74.07,18,available,No,,Filtered out
O0803,D003,P017,R017,13,11,89,35,premium,cheap,79.7,187.1,4.9,11.1,1.03,1.44,97.83,105.41,18,available,No,,Filtered out
O0804,D004,P017,R017,70,37,89,35,economical,cheap,19.1,76,4.4,11.1,1.03,1.44,31.24,36.63,18,available,No,,Filtered out
O0805,D005,P017,R017,29,12,89,35,balanced,cheap,64.26,159.6,4.6,11.1,1.03,1.44,73.63,83,18,unavailable,No,,Filtered out
O0806,D006,P017,R017,9,77,89,35,economical,cheap,90.35,290.1,4.3,11.1,1.03,1.44,72.39,108.26,18,available,No,,Filtered out
O0807,D007,P017,R017,41,98,89,35,economical,cheap,79.2,245.4,4.1,11.1,1.03,1.44,66.67,95.34,18,available,No,,Filtered out
O0808,D008,P017,R017,27,83,89,35,economical,cheap,78.41,261.6,4.2,11.1,1.03,1.44,62.6,95.72,18,available,No,,Filtered out
O0809,D009,P017,R017,54,74,89,35,economical,cheap,52.4,175.1,4.3,11.1,1.03,1.44,49.17,69.01,18,available,No,,Filtered out
O0810,D010,P017,R017,87,54,89,35,economical,cheap,19.1,57.9,4.1,11.1,1.03,1.44,26.9,30,18,available,No,,Filtered out
O0811,D011,P017,R017,14,87,89,35,economical,cheap,91.26,263.8,4.7,11.1,1.03,1.44,76.7,105.98,18,available,No,,Filtered out
O0812,D012,P017,R017,33,64,89,35,balanced,cheap,63.06,195.6,4.5,11.1,1.03,1.44,74.38,90.74,18,available,No,,Filtered out
O0813,D013,P017,R017,99,67,89,35,balanced,cheap,33.53,86.2,4.6,11.1,1.03,1.44,44.86,48.18,18,available,No,,Filtered out
O0814,D014,P017,R017,72,10,89,35,balanced,cheap,30.23,91.1,4.4,11.1,1.03,1.44,45.25,49.46,18,available,No,,Filtered out
O0815,D015,P017,R017,33,67,89,35,balanced,cheap,64.5,175.2,4.8,11.1,1.03,1.44,68.66,82.62,18,available,No,,Filtered out
O0816,D016,P017,R017,47,56,89,35,balanced,cheap,46.96,116.9,4.6,11.1,1.03,1.44,56.24,62.29,18,available,No,,Filtered out
O0817,D017,P017,R017,80,7,89,35,balanced,cheap,29.41,106.9,4.3,11.1,1.03,1.44,41.6,50.07,18,available,No,,Filtered out
O0818,D018,P017,R017,73,73,89,35,economical,cheap,41.23,119.7,4.2,11.1,1.03,1.44,38.21,50.27,18,available,No,,Filtered out
O0819,D019,P017,R017,93,6,89,35,economical,cheap,29.27,111,4.3,11.1,1.03,1.44,33.63,45.31,18,available,No,,Filtered out
O0820,D020,P017,R017,57,17,89,35,balanced,cheap,36.72,91.6,4.3,11.1,1.03,1.44,49.58,52.6,18,available,No,,Filtered out
O0821,D021,P017,R017,69,1,89,35,economical,cheap,39.45,149.2,4.6,11.1,1.03,1.44,41.44,58.39,18,available,No,,Filtered out
O0822,D022,P017,R017,0,49,89,35,premium,cheap,90.09,236.9,4.7,11.1,1.03,1.44,124.41,134,18,available,No,,Filtered out
O0823,D023,P017,R017,19,24,89,35,premium,cheap,70.86,166.5,4.7,11.1,1.03,1.44,100.96,103.5,18,available,No,,Filtered out
O0824,D024,P017,R017,67,20,89,35,economical,cheap,26.63,105.6,4.5,11.1,1.03,1.44,31.41,42.66,18,available,No,,Filtered out
O0825,D025,P017,R017,72,31,89,35,premium,cheap,17.46,44.1,4.7,11.1,1.03,1.44,48.8,42.51,18,unavailable,No,,Filtered out
O0826,D026,P017,R017,40,30,89,35,balanced,cheap,49.25,129.9,4.5,11.1,1.03,1.44,55.73,64.54,18,available,No,,Filtered out
O0827,D027,P017,R017,72,12,89,35,economical,cheap,28.6,92.5,4.2,11.1,1.03,1.44,32.71,40.98,18,available,No,,Filtered out
O0828,D028,P017,R017,69,90,89,35,balanced,cheap,58.52,175.3,4.4,11.1,1.03,1.44,64.65,79.88,18,available,No,,Filtered out
O0829,D029,P017,R017,17,33,89,35,balanced,cheap,72.03,260.3,4.6,11.1,1.03,1.44,82.23,109.16,18,available,No,,Filtered out
O0830,D030,P017,R017,33,64,89,35,premium,cheap,63.06,182.6,4.7,11.1,1.03,1.44,88.15,97.76,18,available,No,,Filtered out
O0831,D031,P017,R017,81,33,89,35,economical,cheap,8.25,23.3,4,11.1,1.03,1.44,22.15,19.77,18,available,No,,Filtered out
O0832,D032,P017,R017,4,47,89,35,balanced,cheap,85.84,310,4.5,11.1,1.03,1.44,89.28,124.05,18,available,No,,Filtered out
O0833,D033,P017,R017,26,87,89,35,balanced,cheap,81.69,244.4,4.3,11.1,1.03,1.44,87.97,110.03,18,unavailable,No,,Filtered out
O0834,D034,P017,R017,20,22,89,35,balanced,cheap,70.21,203.2,4.6,11.1,1.03,1.44,80.16,96.29,18,available,No,,Filtered out
O0835,D035,P017,R017,89,13,89,35,economical,cheap,22,68.9,4.2,11.1,1.03,1.44,33.27,36.65,18,available,No,,Filtered out
O0836,D036,P017,R017,84,24,89,35,premium,cheap,12.08,32.6,4.7,11.1,1.03,1.44,47.77,39.49,18,available,No,,Filtered out
O0837,D037,P017,R017,42,3,89,35,economical,cheap,56.86,190,4.7,11.1,1.03,1.44,52.6,74.35,18,available,No,,Filtered out
O0838,D038,P017,R017,55,77,89,35,premium,cheap,54.04,156.6,4.8,11.1,1.03,1.44,80.05,86.88,18,available,No,,Filtered out
O0839,D039,P017,R017,92,94,89,35,economical,cheap,59.08,233,4.1,11.1,1.03,1.44,55.44,85,18,available,No,,Filtered out
O0840,D040,P017,R017,38,64,89,35,balanced,cheap,58.67,150.1,4.3,11.1,1.03,1.44,67.2,76.63,18,available,No,,Filtered out
O0841,D041,P017,R017,22,78,89,35,balanced,cheap,79.61,215.9,4.6,11.1,1.03,1.44,86.5,103.27,18,available,No,,Filtered out
O0842,D042,P017,R017,56,56,89,35,economical,cheap,39.12,131,4,11.1,1.03,1.44,41.58,54.91,18,available,No,,Filtered out
O0843,D043,P017,R017,11,96,89,35,economical,cheap,99.02,357.5,4.6,11.1,1.03,1.44,75.09,123.6,18,available,No,,Filtered out
O0844,D044,P017,R017,58,53,89,35,balanced,cheap,35.85,130.1,4.4,11.1,1.03,1.44,51.18,61.41,18,available,No,,Filtered out
O0845,D045,P017,R017,98,13,89,35,balanced,cheap,23.77,69.5,4.5,11.1,1.03,1.44,39.41,41.04,18,available,No,,Filtered out
O0846,D046,P017,R017,59,85,89,35,economical,cheap,58.31,174.7,4.5,11.1,1.03,1.44,54.29,72.49,18,available,No,,Filtered out
O0847,D047,P017,R017,70,57,89,35,premium,cheap,29.07,77.1,5,11.1,1.03,1.44,60.82,57.49,18,available,No,,Filtered out
O0848,D048,P017,R017,30,35,89,35,balanced,cheap,59,189.8,4.4,11.1,1.03,1.44,68.16,85.23,18,available,No,,Filtered out
O0849,D049,P017,R017,19,90,89,35,economical,cheap,89.02,285.9,4.2,11.1,1.03,1.44,59.47,98.39,18,available,No,,Filtered out
O0850,D050,P017,R017,89,2,89,35,economical,cheap,33,102.8,4.4,11.1,1.03,1.44,36.63,45.76,18,available,No,,Filtered out
O0851,D001,P018,R018,75,54,71,97,balanced,fast,43.19,102.7,4.4,9.1,1.57,1.06,58.37,83.12,6,available,No,,Filtered out
O0852,D002,P018,R018,57,75,71,97,economical,fast,26.08,76.4,4.4,9.1,1.57,1.06,37.35,60.51,6,available,No,,Filtered out
O0853,D003,P018,R018,13,11,71,97,premium,fast,103.73,179.3,4.9,9.1,1.57,1.06,123.73,149.77,6,available,No,,Filtered out
O0854,D004,P018,R018,70,37,71,97,economical,fast,60.01,174.5,4.4,9.1,1.57,1.06,60.8,133.87,6,available,No,,Filtered out
O0855,D005,P018,R018,29,12,71,97,balanced,fast,94.81,173.3,4.6,9.1,1.57,1.06,101.11,141.07,6,unavailable,No,,Filtered out
O0856,D006,P018,R018,9,77,71,97,economical,fast,65.15,154.5,4.3,9.1,1.57,1.06,61.01,119.92,6,available,No,,Filtered out
O0857,D007,P018,R018,41,98,71,97,economical,fast,30.02,69.2,4.1,9.1,1.57,1.06,41.31,56.29,6,available,No,,Filtered out
O0858,D008,P018,R018,27,83,71,97,economical,fast,46.17,113.9,4.2,9.1,1.57,1.06,48.2,88.95,6,available,No,,Filtered out
O0859,D009,P018,R018,54,74,71,97,economical,fast,28.6,71,4.3,9.1,1.57,1.06,39.38,57.15,6,available,No,,Filtered out
O0860,D010,P018,R018,87,54,71,97,economical,fast,45.88,101.6,4.1,9.1,1.57,1.06,42.51,79.21,6,available,No,,Filtered out
O0861,D011,P018,R018,14,87,71,97,economical,fast,57.87,123.7,4.7,9.1,1.57,1.06,58.73,97.87,6,available,No,,Filtered out
O0862,D012,P018,R018,33,64,71,97,balanced,fast,50.33,115.3,4.5,9.1,1.57,1.06,68.72,94,6,available,No,,Filtered out
O0863,D013,P018,R018,99,67,71,97,balanced,fast,41.04,77.8,4.6,9.1,1.57,1.06,54.06,64.81,6,available,No,,Filtered out
O0864,D014,P018,R018,72,10,71,97,balanced,fast,87.01,191.8,4.4,9.1,1.57,1.06,87.43,151.31,6,available,No,,Filtered out
O0865,D015,P018,R018,33,67,71,97,balanced,fast,48.41,97.2,4.8,9.1,1.57,1.06,61.51,79.86,6,available,No,,Filtered out
O0866,D016,P018,R018,47,56,71,97,balanced,fast,47.51,87.3,4.6,9.1,1.57,1.06,61.21,72.89,6,available,No,,Filtered out
O0867,D017,P018,R018,80,7,71,97,balanced,fast,90.45,240.7,4.3,9.1,1.57,1.06,84.86,185.03,6,available,No,,Filtered out
O0868,D018,P018,R018,73,73,71,97,economical,fast,24.08,52,4.2,9.1,1.57,1.06,33.29,42.64,6,available,No,,Filtered out
O0869,D019,P018,R018,93,6,71,97,economical,fast,93.62,259.9,4.3,9.1,1.57,1.06,71.04,195.71,6,available,No,,Filtered out
O0870,D020,P018,R018,57,17,71,97,balanced,fast,81.22,148.6,4.3,9.1,1.57,1.06,83.24,120.24,6,available,No,,Filtered out
O0871,D021,P018,R018,69,1,71,97,economical,fast,96.02,266.5,4.6,9.1,1.57,1.06,76.75,201.44,6,available,No,,Filtered out
O0872,D022,P018,R018,0,49,71,97,premium,fast,85.7,166.2,4.7,9.1,1.57,1.06,126.39,141.15,6,available,No,,Filtered out
O0873,D023,P018,R018,19,24,71,97,premium,fast,89.63,155.1,4.7,9.1,1.57,1.06,124.46,132.99,6,available,No,,Filtered out
O0874,D024,P018,R018,67,20,71,97,economical,fast,77.1,223.9,4.5,9.1,1.57,1.06,63.2,168.92,6,available,No,,Filtered out
O0875,D025,P018,R018,72,31,71,97,premium,fast,66.01,120.9,4.7,9.1,1.57,1.06,97.8,103.72,6,unavailable,No,,Filtered out
O0876,D026,P018,R018,40,30,71,97,balanced,fast,73.82,143.3,4.5,9.1,1.57,1.06,75.95,115.05,6,available,No,,Filtered out
O0877,D027,P018,R018,72,12,71,97,economical,fast,85.01,201.2,4.2,9.1,1.57,1.06,61.75,152.77,6,available,No,,Filtered out
O0878,D028,P018,R018,69,90,71,97,balanced,fast,7.28,17,4.4,9.1,1.57,1.06,35.05,18.47,6,available,No,,Filtered out
O0879,D029,P018,R018,17,33,71,97,balanced,fast,83.74,222.9,4.6,9.1,1.57,1.06,95.97,174.76,6,available,No,,Filtered out
O0880,D030,P018,R018,33,64,71,97,premium,fast,50.33,107.7,4.7,9.1,1.57,1.06,83.59,91.64,6,available,No,,Filtered out
O0881,D031,P018,R018,81,33,71,97,economical,fast,64.78,129.8,4,9.1,1.57,1.06,50.78,100.62,6,available,No,,Filtered out
O0882,D032,P018,R018,4,47,71,97,balanced,fast,83.6,222.5,4.5,9.1,1.57,1.06,92.42,173.78,6,available,No,,Filtered out
O0883,D033,P018,R018,26,87,71,97,balanced,fast,46.1,102.1,4.3,9.1,1.57,1.06,65.25,84.09,6,unavailable,No,,Filtered out
O0884,D034,P018,R018,20,22,71,97,balanced,fast,90.7,193.3,4.6,9.1,1.57,1.06,100.97,155.04,6,available,No,,Filtered out
O0885,D035,P018,R018,89,13,71,97,economical,fast,85.91,196.1,4.2,9.1,1.57,1.06,75.88,152.03,6,available,No,,Filtered out
O0886,D036,P018,R018,84,24,71,97,premium,fast,74.15,143.9,4.7,9.1,1.57,1.06,114.22,123.1,6,available,No,,Filtered out
O0887,D037,P018,R018,42,3,71,97,economical,fast,98.37,241.6,4.7,9.1,1.57,1.06,80.46,184.74,6,available,No,,Filtered out
O0888,D038,P018,R018,55,77,71,97,premium,fast,25.61,55.3,4.8,9.1,1.57,1.06,61.34,50.5,6,available,No,,Filtered out
O0889,D039,P018,R018,92,94,71,97,economical,fast,21.21,62.3,4.1,9.1,1.57,1.06,34.2,50.04,6,available,No,,Filtered out
O0890,D040,P018,R018,38,64,71,97,balanced,fast,46.67,88.3,4.3,9.1,1.57,1.06,62.98,73.98,6,available,No,,Filtered out
O0891,D041,P018,R018,22,78,71,97,balanced,fast,52.55,105.4,4.6,9.1,1.57,1.06,69.49,87.22,6,available,No,,Filtered out
O0892,D042,P018,R018,56,56,71,97,economical,fast,43.66,107.8,4,9.1,1.57,1.06,47.73,84.61,6,available,No,,Filtered out
O0893,D043,P018,R018,11,96,71,97,economical,fast,60.01,160,4.6,9.1,1.57,1.06,55.66,122.67,6,available,No,,Filtered out
O0894,D044,P018,R018,58,53,71,97,balanced,fast,45.88,122.6,4.4,9.1,1.57,1.06,63.25,98.03,6,available,No,,Filtered out
O0895,D045,P018,R018,98,13,71,97,balanced,fast,88.23,188,4.5,9.1,1.57,1.06,82.66,147.68,6,available,No,,Filtered out
O0896,D046,P018,R018,59,85,71,97,economical,fast,16.97,38.2,4.5,9.1,1.57,1.06,31.83,32.66,6,available,No,,Filtered out
O0897,D047,P018,R018,70,57,71,97,premium,fast,40.01,78.1,5,9.1,1.57,1.06,76.81,69.53,6,available,No,,Filtered out
O0898,D048,P018,R018,30,35,71,97,balanced,fast,74.33,176.1,4.4,9.1,1.57,1.06,84.04,139.64,6,available,No,,Filtered out
O0899,D049,P018,R018,19,90,71,97,economical,fast,52.47,124.6,4.2,9.1,1.57,1.06,44.98,95.8,6,available,No,,Filtered out
O0900,D050,P018,R018,89,2,71,97,economical,fast,96.69,220.6,4.4,9.1,1.57,1.06,73.98,168.78,6,available,No,,Filtered out
O0901,D001,P019,R019,75,54,28,51,balanced,balanced,47.1,101.5,4.4,20.7,1.29,0.96,79.06,70.22,11,available,No,,Filtered out
O0902,D002,P019,R019,57,75,28,51,economical,balanced,37.64,99.5,4.4,20.7,1.29,0.96,59.44,60.69,11,available,No,,Filtered out
O0903,D003,P019,R019,13,11,28,51,premium,balanced,42.72,67.5,4.9,20.7,1.29,0.96,97.31,66.43,11,available,No,,Filtered out
O0904,D004,P019,R019,70,37,28,51,economical,balanced,44.27,116.9,4.4,20.7,1.29,0.96,65.37,69.45,11,available,No,,Filtered out
O0905,D005,P019,R019,29,12,28,51,balanced,balanced,39.01,65.2,4.6,20.7,1.29,0.96,79.12,57.5,11,unavailable,No,,Filtered out
O0906,D006,P019,R019,9,77,28,51,economical,balanced,32.2,69.7,4.3,20.7,1.29,0.96,56.72,49.06,11,available,No,,Filtered out
O0907,D007,P019,R019,41,98,28,51,economical,balanced,48.76,101.3,4.1,20.7,1.29,0.96,68.26,65.35,11,available,No,,Filtered out
O0908,D008,P019,R019,27,83,28,51,economical,balanced,32.02,71.9,4.2,20.7,1.29,0.96,56.17,49.6,11,available,No,,Filtered out
O0909,D009,P019,R019,54,74,28,51,economical,balanced,34.71,77.9,4.3,20.7,1.29,0.96,58.2,52.6,11,available,No,,Filtered out
O0910,D010,P019,R019,87,54,28,51,economical,balanced,59.08,118.3,4.1,20.7,1.29,0.96,61.87,68.43,11,available,No,,Filtered out
O0911,D011,P019,R019,14,87,28,51,economical,balanced,38.63,75.2,4.7,20.7,1.29,0.96,61.19,52.92,11,available,No,,Filtered out
O0912,D012,P019,R019,33,64,28,51,balanced,balanced,13.93,29.7,4.5,20.7,1.29,0.96,59.09,36.09,11,available,No,,Filtered out
O0913,D013,P019,R019,99,67,28,51,balanced,balanced,72.78,124.3,4.6,20.7,1.29,0.96,93.45,84.64,11,available,No,,Filtered out
